Date,Open,High,Low,Close,Volume
2021-02-23 00:00:00+05:30,43.75,45.20000076293945,43.416664123535156,44.733333587646484,32119296
2021-02-24 00:00:00+05:30,45.21666717529297,46.31666564941406,45.06666564941406,45.45000076293945,22656720
2021-02-25 00:00:00+05:30,45.70000076293945,47.666664123535156,45.68333435058594,47.233333587646484,59326020
2021-02-26 00:00:00+05:30,46.45000076293945,47.45000076293945,45.33333206176758,45.70000076293945,38633409
2021-03-01 00:00:00+05:30,46.233333587646484,49.0,45.983333587646484,48.650001525878906,62059455
2021-03-02 00:00:00+05:30,49.31666564941406,51.18333435058594,48.83333206176758,50.5,106691166
2021-03-03 00:00:00+05:30,50.95000076293945,51.33333206176758,50.233333587646484,50.96666717529297,39659358
2021-03-04 00:00:00+05:30,50.5,51.650001525878906,50.016666412353516,50.93333435058594,30333900
2021-03-05 00:00:00+05:30,50.266666412353516,51.0,48.25,49.0,29141961
2021-03-08 00:00:00+05:30,49.33333206176758,50.233333587646484,48.06666564941406,48.349998474121094,34685358
2021-03-09 00:00:00+05:30,48.68333435058594,49.133331298828125,46.416664123535156,46.666664123535156,37113744
2021-03-10 00:00:00+05:30,47.133331298828125,47.54999923706055,46.349998474121094,46.58333206176758,24247668
2021-03-12 00:00:00+05:30,47.416664123535156,47.83333206176758,46.416664123535156,46.68333435058594,39599325
2021-03-15 00:00:00+05:30,47.11666488647461,47.11666488647461,44.46666717529297,45.70000076293945,30156603
2021-03-16 00:00:00+05:30,45.83333206176758,46.18333435058594,45.166664123535156,45.95000076293945,29273370
2021-03-17 00:00:00+05:30,45.83333206176758,46.150001525878906,44.28333282470703,44.61666488647461,35855832
2021-03-18 00:00:00+05:30,44.78333282470703,45.166664123535156,42.68333435058594,43.266666412353516,45353232
2021-03-19 00:00:00+05:30,42.79999923706055,43.349998474121094,41.666664123535156,42.650001525878906,56393928
2021-03-22 00:00:00+05:30,42.900001525878906,43.983333587646484,42.45000076293945,42.650001525878906,38945382
2021-03-23 00:00:00+05:30,42.633331298828125,43.25,42.04999923706055,42.20000076293945,38253711
2021-03-24 00:00:00+05:30,42.166664123535156,42.233333587646484,40.53333282470703,40.81666564941406,32029023
2021-03-25 00:00:00+05:30,40.883331298828125,41.11666488647461,38.61666488647461,39.75,60718449
2021-03-26 00:00:00+05:30,40.0,41.416664123535156,39.983333587646484,40.79999923706055,36092943
2021-03-30 00:00:00+05:30,41.33333206176758,42.31666564941406,40.96666717529297,41.93333435058594,42697440
2021-03-31 00:00:00+05:30,41.93333435058594,42.33333206176758,41.5,41.70000076293945,24134520
2021-04-01 00:00:00+05:30,42.0,42.33333206176758,41.43333435058594,42.03333282470703,30019032
2021-04-05 00:00:00+05:30,42.28333282470703,44.0,41.666664123535156,43.79999923706055,61276776
2021-04-06 00:00:00+05:30,44.099998474121094,44.983333587646484,42.93333435058594,43.650001525878906,61173012
2021-04-07 00:00:00+05:30,43.983333587646484,44.81666564941406,43.666664123535156,43.766666412353516,38346498
2021-04-08 00:00:00+05:30,44.11666488647461,44.54999923706055,43.166664123535156,43.349998474121094,25322349
2021-04-09 00:00:00+05:30,43.666664123535156,43.849998474121094,43.0,43.29999923706055,15591087
2021-04-12 00:00:00+05:30,42.633331298828125,42.83333206176758,40.166664123535156,40.633331298828125,35499102
2021-04-13 00:00:00+05:30,40.70000076293945,42.06666564941406,40.54999923706055,41.86666488647461,19430589
2021-04-15 00:00:00+05:30,41.666664123535156,43.233333587646484,41.46666717529297,42.83333206176758,42679908
2021-04-16 00:00:00+05:30,42.75,43.166664123535156,41.86666488647461,42.666664123535156,21451458
2021-04-19 00:00:00+05:30,41.36666488647461,42.150001525878906,40.71666717529297,41.133331298828125,30034584
