Date,Close,High,Low,Open,Volume
2025-08-13,231.74327087402344,232.98612127878624,229.4420582179454,230.84026862728996,8501906
2025-08-14,230.0634765625,231.7432639661248,227.6263128631018,231.5879039661741,7258450
2025-08-18,231.24807739257812,231.66559073670948,228.66527287770788,230.36448403497323,8501972
2025-08-19,231.03445434570312,231.61703212161936,229.8110128659834,230.60722175379752,5538059
2025-08-20,231.0247344970703,232.15107226996145,230.1217322795258,230.1217322795258,7438061
2025-08-21,231.37429809570312,233.99595006117843,230.34506397755746,231.09272104705687,8111371
2025-08-22,229.43234252929688,231.7044418878246,229.04395732774202,231.09272112022722,5423818
2025-08-25,229.88870239257812,230.59752686577033,228.81091642413267,229.44206089412796,8854258
2025-08-26,227.39328002929688,230.4130214030043,227.01459930212206,229.79159624005217,14671897
2025-08-28,226.61651611328125,228.45166362713547,225.63583383455776,227.50010949816001,13870643
2025-08-29,226.92723083496094,228.53904274186323,224.61629890258732,226.61651082364037,9928988
2025-09-01,231.7918243408203,232.24818509748965,226.3058056323593,227.20880788537806,4366396
2025-09-02,232.5394744873047,235.46211227917397,230.51011966156378,231.82094559444448,5921193
2025-09-03,232.1316680908203,234.91836961570772,231.53937104443554,232.54918143016855,4364007
2025-09-04,230.08189392089844,233.6250739397956,229.79882199266441,233.3517723569747,8778730
2025-09-05,228.52992248535156,231.48744767102784,227.43670128744137,230.11116944574354,7210683
2025-09-08,226.9681854248047,229.3595816513476,226.50942601840362,228.5299214755937,8418326
2025-09-09,225.79689025878906,228.97890995393382,225.24051676544804,226.96818484698954,11665314
2025-09-10,226.19708251953125,227.46597627594056,225.47477700630785,227.42693957779102,11775053
2025-09-11,228.16876220703125,229.59384747630426,226.5484785478761,226.5484785478761,11047708
2025-09-12,227.67095947265625,229.77929862042427,227.13411178774055,228.90081652861173,6073522
2025-09-15,226.7046356201172,228.5884802593102,226.4508598458577,227.57334737463518,6153784
2025-09-16,229.46694946289062,229.6426518418451,226.86081417664562,226.91937667169088,7319921
2025-09-17,231.21414184570312,232.268311431197,229.5547917297218,230.35518554037807,7628371
2025-09-18,229.95498657226562,232.0145186812817,228.89106154514363,232.0145186812817,6497852
2025-09-19,231.0286865234375,231.72169590962892,229.1350864082349,229.48647627387888,16484017
2025-09-22,231.79002380371094,232.74657929217744,230.0135487170261,230.35518312410193,9962796
2025-09-23,230.99940490722656,231.9071533706309,229.52551260660152,231.57528930189073,7014239
2025-09-24,232.81492614746094,234.38641770574634,230.6089727798118,230.99941425337857,8299331
2025-09-25,233.93740844726562,236.34833050195502,232.81492088549712,233.20534745642033,10150654
2025-09-26,232.32687377929688,234.51328634591792,231.17509010753596,234.2595105712404,6349466
2025-09-29,234.239990234375,235.39177393297985,232.47328543398572,233.28343471418447,10631271
2025-09-30,233.77146911621094,235.12822151449382,232.79538782553783,234.2595097615475,7167687
2025-10-01,237.22679138183594,240.39905559056342,232.76610760850326,232.89300294287432,10375310
2025-10-03,237.83197021484375,238.35904755709745,233.96668176098208,236.69971234621755,10702610
2025-10-06,239.97935485839844,241.58012763363217,236.92421554896922,236.92421554896922,9465503
2025-10-07,239.4522705078125,243.53228317306173,238.80805327840937,239.97934785398502,12498420
2025-10-08,236.02621459960938,240.896865603596,235.37224192188123,240.6528452808399,5073558
2025-10-09,237.5684356689453,238.65188654718222,234.80612370202022,236.05550662004595,9292031
2025-10-10,240.44786071777344,241.17016623208642,237.77340752285096,238.21264112333355,9050771
2025-10-13,238.25167846679688,239.80364414315383,235.60650651182146,239.13991601508363,12607116
2025-10-14,238.83734130859375,242.79047364551937,238.0662287228828,239.43275151137829,13865005
2025-10-15,241.79486083984375,242.25362024237268,238.4468942358872,238.83733569219834,8520238
2025-10-16,242.40980529785156,242.75142482851842,240.11600820503193,242.06817087336552,6083826
2025-10-17,241.7655792236328,242.6050097361482,238.91542361909237,242.6050097361482,14250215
2025-10-20,242.79046630859375,243.23945536306837,239.13016145794418,241.76557797164816,10920554
2025-10-21,242.18528747558594,243.33707115477878,241.4727522966033,242.79046800959657,569979
2025-10-23,246.2750701904297,247.18283354336924,243.12233176463766,244.02032477254238,13879042
2025-10-24,248.8616943359375,251.24332019267646,246.80216220103583,247.92464973640944,17882209
2025-10-27,247.2121124267578,249.96465391908396,245.884641276937,249.3106812422057,7889080
2025-10-28,244.5474090576172,247.71967336964488,243.88368090444146,247.04618976497625,8529692
2025-10-29,249.52542114257812,251.18475636188654,244.557170935808,244.947597495474,8806213
2025-10-30,248.4419708251953,250.3648521678535,247.34876454081572,250.3648521678535,5266883
2025-10-31,249.2618865966797,251.73137119108335,247.2609317682118,248.6079138872743,7199008
2025-11-03,251.3897247314453,252.3170138735014,248.21747542762796,248.90072935297044,5450040
2025-11-04,246.31411743164062,251.34093007562578,245.97248302546677,249.9744222385672,6006851
2025-11-06,245.4844512939453,249.3887765630339,244.45956293204577,247.485420973117,6987258
2025-11-07,246.16770935058594,247.53423215389208,244.02033339546963,244.02033339546963,4449104
2025-11-10,245.3868408203125,249.38878023762197,243.53229224769737,245.9724955768326,7418162
2025-11-11,243.4834747314453,248.1198608574164,240.11599726081946,248.1198608574164,16183880
2025-11-12,247.7782440185547,249.48638629394094,243.92271096762795,246.55814239327879,11917811
2025-11-13,244.85000610351562,247.63182894085813,241.38491442426047,247.63182894085813,13057927
2025-11-14,247.60000610351562,249.64999389648438,245.10000610351562,245.5,9185042
2025-11-17,248.0500030517578,249.6999969482422,247.4499969482422,247.60000610351562,6281588
2025-11-18,246.9499969482422,249.4499969482422,246.3000030517578,247.0,7708871
2025-11-19,249.0,250.3000030517578,245.39999389648438,246.9499969482422,7075882
2025-11-20,248.0500030517578,251.10000610351562,247.60000610351562,249.0,6918642
2025-11-21,246.9499969482422,248.3000030517578,246.1999969482422,247.0500030517578,7589240
2025-11-24,245.75,247.4499969482422,244.3000030517578,246.9499969482422,15875282
2025-11-25,245.35000610351562,247.5,244.60000610351562,245.75,8983620
2025-11-26,247.6999969482422,248.0,245.0500030517578,245.35000610351562,7232643
2025-11-27,244.0,248.8000030517578,242.8000030517578,248.0,5600832
2025-11-28,243.25,245.35000610351562,242.5500030517578,245.0,3804191
2025-12-01,244.8300018310547,245.85000610351562,243.00999450683594,244.0500030517578,6307936
2025-12-02,243.5399932861328,246.25999450683594,242.5,243.5,5413988
2025-12-03,240.02000427246094,244.36000061035156,239.55999755859375,244.0500030517578,11829802
2025-12-04,242.22999572753906,242.6999969482422,239.69000244140625,240.5,10825420
2025-12-05,241.22999572753906,243.1999969482422,240.91000366210938,242.6999969482422,7645591
2025-12-08,238.52000427246094,242.0,237.6999969482422,241.22999572753906,5285903
2025-12-09,239.83999633789062,240.1999969482422,236.8300018310547,237.6999969482422,9026401
2025-12-10,239.2899932861328,240.35000610351562,238.4199981689453,239.32000732421875,3492031
2025-12-11,238.41000366210938,241.3000030517578,238.13999938964844,239.2899932861328,8868641
2025-12-12,238.02000427246094,239.39999389648438,237.02000427246094,238.5,4252781
2025-12-15,235.35000610351562,238.7899932861328,229.94000244140625,238.0,12334408
2025-12-16,232.2100067138672,235.3000030517578,230.75,234.1699981689453,7238404
2025-12-17,232.91000366210938,233.4199981689453,228.61000061035156,231.75,5848233
2025-12-18,232.0,234.1300048828125,231.2100067138672,233.0,3964839
2025-12-19,232.88999938964844,233.5,231.5,232.0,5070902
2025-12-22,234.17999267578125,235.27999877929688,232.77000427246094,233.7899932861328,4614185
2025-12-23,235.49000549316406,237.89999389648438,234.60000610351562,234.60000610351562,5810236
2025-12-24,233.77000427246094,236.57000732421875,233.13999938964844,235.5399932861328,4114036
2025-12-26,234.52999877929688,235.27999877929688,233.0500030517578,233.83999633789062,3710774
2025-12-29,234.82000732421875,239.02000427246094,234.0,234.52999877929688,12621499
2025-12-30,234.67999267578125,235.60000610351562,233.30999755859375,234.9499969482422,6236729
2025-12-31,240.3800048828125,241.0,234.61000061035156,234.69000244140625,11514802
2026-01-01,237.94000244140625,241.11000061035156,237.41000366210938,240.89999389648438,5840586
2026-01-02,241.4600067138672,242.5500030517578,237.94000244140625,237.94000244140625,5925943
2026-01-05,238.08999633789062,246.8000030517578,235.6999969482422,246.8000030517578,21201434
2026-01-06,241.88999938964844,242.36000061035156,238.08999633789062,238.08999633789062,10840459
2026-01-07,239.05999755859375,241.67999267578125,238.16000366210938,240.2100067138672,8253161
2026-01-08,231.4199981689453,238.88999938964844,231.0,238.1999969482422,9218488
2026-01-09,234.08999633789062,238.25,232.0,232.2899932861328,12706408
2026-01-12,235.7100067138672,236.16000366210938,231.66000366210938,234.08999633789062,9807980
2026-01-13,243.77999877929688,244.14999389648438,235.8000030517578,238.0,22527192
2026-01-14,248.22999572753906,251.0,243.5800018310547,243.99000549316406,33094088
2026-01-15,248.22999572753906,248.22999572753906,248.22999572753906,248.22999572753906,0
2026-01-16,247.1699981689453,247.77999877929688,242.39999389648438,246.89999389648438,12287680
2026-01-19,243.11000061035156,248.0,242.3000030517578,245.0,6459249
2026-01-20,240.38999938964844,245.33999633789062,239.7100067138672,243.11000061035156,6496057
2026-01-21,242.3699951171875,244.49000549316406,239.50999450683594,240.0,9610477
2026-01-22,244.00999450683594,246.47000122070312,242.57000732421875,244.60000610351562,10746306
2026-01-23,245.47000122070312,246.3000030517578,241.5500030517578,245.3000030517578,8080247
2026-01-27,247.9499969482422,248.99000549316406,245.88999938964844,246.60000610351562,15915509
2026-01-28,268.5799865722656,269.6499938964844,249.1999969482422,249.1999969482422,73427983
2026-01-29,275.3900146484375,277.7699890136719,269.010009765625,270.0,48267023
2026-01-30,268.9599914550781,276.5,268.010009765625,273.8900146484375,24420043
2026-02-02,253.9499969482422,257.0,247.60000610351562,251.60000610351562,17015974
2026-02-03,257.0,262.0,249.35000610351562,259.70001220703125,19213406
2026-02-04,266.95001220703125,270.0,258.04998779296875,258.04998779296875,26628393
2026-02-05,269.20001220703125,270.45001220703125,266.0,268.0,15268335
2026-02-06,268.95001220703125,269.95001220703125,264.70001220703125,268.0,10013728
2026-02-09,266.6000061035156,270.8999938964844,265.75,269.45001220703125,10824044
2026-02-10,272.1499938964844,273.04998779296875,267.0,267.25,13459684
2026-02-11,274.6000061035156,275.1000061035156,266.3500061035156,272.29998779296875,18388416
2026-02-12,276.3500061035156,280.29998779296875,273.45001220703125,276.0,22753270
2026-02-13,267.3999938964844,271.3500061035156,266.0,270.0,20748628
