Date,Open,High,Low,Close,Volume
2021-06-07 00:00:00+05:30,1685.8499755859375,1713.8499755859375,1676.0,1685.0999755859375,1471576
2021-06-08 00:00:00+05:30,1686.0,1726.0,1674.199951171875,1712.5,1743285
2021-06-09 00:00:00+05:30,1714.949951171875,1739.9000244140625,1696.1500244140625,1730.75,2551140
2021-06-10 00:00:00+05:30,1741.4000244140625,1745.8499755859375,1722.199951171875,1738.6500244140625,1850763
2021-06-11 00:00:00+05:30,1736.550048828125,1743.0,1724.550048828125,1728.449951171875,761647
2021-06-14 00:00:00+05:30,1728.449951171875,1740.0,1713.0,1734.800048828125,887780
2021-06-15 00:00:00+05:30,1748.0,1748.949951171875,1719.5999755859375,1723.4000244140625,868275
2021-06-16 00:00:00+05:30,1724.0,1729.0,1706.5,1714.949951171875,1116772
2021-06-17 00:00:00+05:30,1706.0,1722.0,1701.4000244140625,1711.4000244140625,546515
2021-06-18 00:00:00+05:30,1700.0999755859375,1725.0,1686.0,1711.300048828125,2018319
2021-06-21 00:00:00+05:30,1699.0,1747.550048828125,1690.75,1742.8499755859375,925811
2021-06-22 00:00:00+05:30,1750.0999755859375,1770.800048828125,1748.0,1757.0,2083172
2021-06-23 00:00:00+05:30,1757.0,1786.0,1755.050048828125,1782.550048828125,1608518
2021-06-24 00:00:00+05:30,1785.0,1792.949951171875,1767.5999755859375,1780.8499755859375,1271298
2021-06-25 00:00:00+05:30,1785.0,1792.0,1742.0,1753.8499755859375,1378327
2021-06-28 00:00:00+05:30,1768.5,1768.5,1719.75,1728.050048828125,1339433
2021-06-29 00:00:00+05:30,1735.800048828125,1746.0,1721.25,1731.5999755859375,1236704
2021-06-30 00:00:00+05:30,1738.0,1755.3499755859375,1728.1500244140625,1732.5,803926
2021-07-01 00:00:00+05:30,1729.0,1746.4000244140625,1725.75,1740.300048828125,567971
2021-07-02 00:00:00+05:30,1755.0,1767.8499755859375,1740.199951171875,1754.75,1259675
2021-07-05 00:00:00+05:30,1760.0,1762.9000244140625,1743.0,1749.9000244140625,632904
2021-07-06 00:00:00+05:30,1750.0,1774.0,1746.050048828125,1762.800048828125,960973
2021-07-07 00:00:00+05:30,1762.800048828125,1783.4000244140625,1718.0,1727.25,2188364
2021-07-08 00:00:00+05:30,1730.0,1746.0,1721.25,1726.3499755859375,1167637
2021-07-09 00:00:00+05:30,1724.0,1739.949951171875,1718.0,1720.5999755859375,831213
2021-07-12 00:00:00+05:30,1730.0,1739.199951171875,1711.9000244140625,1719.8499755859375,792602
2021-07-13 00:00:00+05:30,1730.0,1735.0,1717.449951171875,1724.25,797913
2021-07-14 00:00:00+05:30,1726.0,1728.5999755859375,1705.0,1710.3499755859375,891780
2021-07-15 00:00:00+05:30,1705.5,1716.75,1694.5,1701.550048828125,943422
2021-07-16 00:00:00+05:30,1706.9000244140625,1710.0,1688.6500244140625,1695.3499755859375,907734
2021-07-19 00:00:00+05:30,1694.3499755859375,1709.25,1674.9000244140625,1680.3499755859375,831260
2021-07-20 00:00:00+05:30,1680.3499755859375,1691.449951171875,1662.5,1671.4000244140625,819793
2021-07-22 00:00:00+05:30,1695.0,1714.6500244140625,1682.199951171875,1701.75,1146821
2021-07-23 00:00:00+05:30,1714.6500244140625,1725.949951171875,1697.0,1700.949951171875,1053239
2021-07-26 00:00:00+05:30,1700.9000244140625,1736.8499755859375,1700.0,1722.8499755859375,1435514
2021-07-27 00:00:00+05:30,1733.0,1742.4000244140625,1713.3499755859375,1729.050048828125,1075244
2021-07-28 00:00:00+05:30,1730.0,1749.199951171875,1715.5999755859375,1723.550048828125,1714957
2021-07-29 00:00:00+05:30,1739.0,1756.300048828125,1727.800048828125,1739.1500244140625,1346162
2021-07-30 00:00:00+05:30,1742.0,1747.9000244140625,1711.199951171875,1714.550048828125,1199644
2021-08-02 00:00:00+05:30,1728.0,1776.0,1725.0,1771.550048828125,1718511
2021-08-03 00:00:00+05:30,1780.0,1854.949951171875,1777.1500244140625,1840.199951171875,5956344
2021-08-04 00:00:00+05:30,1857.199951171875,1858.6500244140625,1795.0,1799.5999755859375,2040687
2021-08-05 00:00:00+05:30,1820.050048828125,1821.199951171875,1763.199951171875,1799.300048828125,2301814
2021-08-06 00:00:00+05:30,1796.0,1796.3499755859375,1778.0,1787.75,877876
2021-08-09 00:00:00+05:30,1787.75,1831.5999755859375,1777.75,1799.1500244140625,1770502
2021-08-10 00:00:00+05:30,1810.0,1822.0,1793.3499755859375,1799.199951171875,862746
2021-08-11 00:00:00+05:30,1805.0,1815.0,1773.550048828125,1789.4000244140625,748179
2021-08-12 00:00:00+05:30,1798.0,1829.5999755859375,1781.0,1823.5999755859375,889082
2021-08-13 00:00:00+05:30,1830.0,1841.0,1818.75,1837.9000244140625,1194666
2021-08-16 00:00:00+05:30,1828.0,1847.050048828125,1817.0,1837.199951171875,461655
2021-08-17 00:00:00+05:30,1840.0,1878.3499755859375,1828.6500244140625,1874.449951171875,1917077
2021-08-18 00:00:00+05:30,1887.800048828125,1890.6500244140625,1860.0,1880.300048828125,1029077
2021-08-20 00:00:00+05:30,1859.4000244140625,1892.300048828125,1857.949951171875,1876.800048828125,1070166
2021-08-23 00:00:00+05:30,1889.0,1895.0,1847.8499755859375,1870.3499755859375,1092285
2021-08-24 00:00:00+05:30,1883.0,1887.300048828125,1852.5999755859375,1869.5999755859375,1003905
2021-08-25 00:00:00+05:30,1860.0,1869.699951171875,1820.0,1822.6500244140625,1280400
2021-08-26 00:00:00+05:30,1822.6500244140625,1834.5999755859375,1805.25,1815.3499755859375,1059290
2021-08-27 00:00:00+05:30,1824.0,1830.0,1797.0,1822.550048828125,1020589
2021-08-30 00:00:00+05:30,1835.0,1886.949951171875,1831.800048828125,1878.449951171875,1670309
2021-08-31 00:00:00+05:30,1878.449951171875,1925.0,1875.550048828125,1921.5999755859375,1816071
2021-09-01 00:00:00+05:30,1925.199951171875,1953.949951171875,1915.0,1939.4000244140625,1247432
2021-09-02 00:00:00+05:30,1958.5,1979.5,1946.8499755859375,1967.0999755859375,1167157
2021-09-03 00:00:00+05:30,1970.0999755859375,2024.4000244140625,1970.0999755859375,2019.300048828125,1548784
2021-09-06 00:00:00+05:30,2025.0,2032.8499755859375,2006.1500244140625,2020.6500244140625,679133
2021-09-07 00:00:00+05:30,2014.0,2039.9000244140625,2012.699951171875,2033.9000244140625,773091
2021-09-08 00:00:00+05:30,2033.949951171875,2067.0,2015.050048828125,2055.949951171875,796813
2021-09-09 00:00:00+05:30,2052.0,2060.0,2021.050048828125,2034.300048828125,653397
2021-09-13 00:00:00+05:30,2037.0,2043.449951171875,2021.1500244140625,2030.6500244140625,786459
2021-09-14 00:00:00+05:30,2038.9000244140625,2061.5,2032.050048828125,2055.699951171875,888765
2021-09-15 00:00:00+05:30,2060.0,2133.0,2060.0,2119.85009765625,2795995
2021-09-16 00:00:00+05:30,2132.949951171875,2132.949951171875,2095.050048828125,2108.699951171875,725123
2021-09-17 00:00:00+05:30,2113.949951171875,2150.0,2080.0,2095.60009765625,1727410
2021-09-20 00:00:00+05:30,2088.0,2096.0,2070.550048828125,2077.35009765625,411738
2021-09-21 00:00:00+05:30,2075.0,2097.5,2062.10009765625,2085.85009765625,539788
2021-09-22 00:00:00+05:30,2096.800048828125,2110.949951171875,2073.39990234375,2081.050048828125,1057480
2021-09-23 00:00:00+05:30,2090.0,2113.75,2076.60009765625,2105.050048828125,711634
2021-09-24 00:00:00+05:30,2105.0,2115.0,2085.0,2092.89990234375,540771
2021-09-27 00:00:00+05:30,2099.0,2107.35009765625,2077.199951171875,2090.25,507550
2021-09-28 00:00:00+05:30,2083.199951171875,2138.0,2083.050048828125,2129.300048828125,923489
2021-09-29 00:00:00+05:30,2129.0,2167.89990234375,2110.050048828125,2147.5,912912
2021-09-30 00:00:00+05:30,2149.89990234375,2185.0,2136.300048828125,2161.85009765625,1374265
2021-10-01 00:00:00+05:30,2157.0,2175.0,2122.64990234375,2163.75,626710
2021-10-04 00:00:00+05:30,2160.0,2174.300048828125,2138.0,2155.300048828125,870878
2021-10-05 00:00:00+05:30,2155.300048828125,2206.64990234375,2130.0,2192.64990234375,1329784
2021-10-06 00:00:00+05:30,2194.0,2204.699951171875,2135.10009765625,2147.64990234375,895210
2021-10-07 00:00:00+05:30,2255.0,2384.25,2250.0,2375.35009765625,8361061
2021-10-08 00:00:00+05:30,2420.0,2420.0,2353.0,2358.199951171875,1845797
2021-10-11 00:00:00+05:30,2377.0,2406.10009765625,2357.550048828125,2362.39990234375,1056932
2021-10-12 00:00:00+05:30,2365.0,2507.800048828125,2342.64990234375,2492.60009765625,3517011
2021-10-13 00:00:00+05:30,2539.89990234375,2608.949951171875,2490.0,2537.199951171875,4023645
2021-10-14 00:00:00+05:30,2575.300048828125,2584.0,2532.35009765625,2564.050048828125,1546459
2021-10-18 00:00:00+05:30,2620.0,2677.89990234375,2575.5,2588.800048828125,2572741
2021-10-19 00:00:00+05:30,2638.0,2638.0,2468.75,2484.89990234375,3546129
2021-10-20 00:00:00+05:30,2487.10009765625,2505.550048828125,2403.0,2411.39990234375,2868983
2021-10-21 00:00:00+05:30,2433.89990234375,2435.949951171875,2380.050048828125,2395.699951171875,2303014
2021-10-22 00:00:00+05:30,2417.39990234375,2494.949951171875,2398.0,2412.0,3063724
2021-10-25 00:00:00+05:30,2405.0,2412.0,2340.0,2379.14990234375,1446182
2021-10-26 00:00:00+05:30,2390.0,2468.449951171875,2371.0,2454.75,2567357
2021-10-27 00:00:00+05:30,2468.0,2482.35009765625,2452.199951171875,2460.10009765625,2082690
2021-10-28 00:00:00+05:30,2470.0,2470.0,2360.0,2375.14990234375,3330380
2021-10-29 00:00:00+05:30,2400.0,2404.0,2346.550048828125,2383.550048828125,1450019
2021-11-01 00:00:00+05:30,2441.449951171875,2441.449951171875,2390.35009765625,2406.300048828125,1276469
2021-11-02 00:00:00+05:30,2422.800048828125,2464.800048828125,2421.050048828125,2453.949951171875,1546219
2021-11-03 00:00:00+05:30,2462.0,2471.64990234375,2406.050048828125,2417.949951171875,1554405
2021-11-04 00:00:00+05:30,2439.0,2444.800048828125,2422.0,2431.75,181506
2021-11-08 00:00:00+05:30,2477.89990234375,2548.699951171875,2448.300048828125,2536.75,3449086
2021-11-09 00:00:00+05:30,2528.949951171875,2543.800048828125,2491.14990234375,2512.10009765625,1097405
2021-11-10 00:00:00+05:30,2505.0,2526.85009765625,2472.199951171875,2484.60009765625,911235
2021-11-11 00:00:00+05:30,2484.0,2542.800048828125,2476.300048828125,2528.10009765625,1726010
2021-11-12 00:00:00+05:30,2547.85009765625,2561.75,2523.0,2539.5,1673817
2021-11-15 00:00:00+05:30,2551.0,2572.699951171875,2531.699951171875,2539.39990234375,846885
2021-11-16 00:00:00+05:30,2550.10009765625,2551.35009765625,2520.14990234375,2531.75,1133767
2021-11-17 00:00:00+05:30,2522.89990234375,2539.0,2491.10009765625,2499.35009765625,892518
2021-11-18 00:00:00+05:30,2492.0,2520.0,2456.5,2478.199951171875,739912
2021-11-22 00:00:00+05:30,2492.39990234375,2492.39990234375,2353.0,2391.300048828125,1361329
2021-11-23 00:00:00+05:30,2380.0,2410.949951171875,2365.050048828125,2387.699951171875,1247942
2021-11-24 00:00:00+05:30,2400.0,2405.25,2365.0,2375.85009765625,614145
2021-11-25 00:00:00+05:30,2360.0,2403.199951171875,2355.14990234375,2397.800048828125,662071
2021-11-26 00:00:00+05:30,2377.800048828125,2385.10009765625,2285.050048828125,2292.300048828125,1289322
2021-11-29 00:00:00+05:30,2290.0,2334.39990234375,2231.39990234375,2324.199951171875,1094276
2021-11-30 00:00:00+05:30,2336.39990234375,2390.0,2336.39990234375,2375.5,2675375
2021-12-01 00:00:00+05:30,2409.800048828125,2441.949951171875,2347.39990234375,2360.199951171875,2177426
2021-12-02 00:00:00+05:30,2369.0,2422.5,2360.050048828125,2386.5,1682636
2021-12-03 00:00:00+05:30,2405.0,2405.449951171875,2355.050048828125,2369.25,1062389
2021-12-06 00:00:00+05:30,2361.35009765625,2379.85009765625,2318.39990234375,2325.300048828125,547641
2021-12-07 00:00:00+05:30,2336.5,2385.85009765625,2325.35009765625,2380.550048828125,904175
2021-12-08 00:00:00+05:30,2385.0,2418.0,2377.10009765625,2405.550048828125,926476
2021-12-09 00:00:00+05:30,2424.0,2424.0,2355.85009765625,2373.14990234375,1250492
2021-12-10 00:00:00+05:30,2385.39990234375,2385.39990234375,2296.300048828125,2339.35009765625,2288164
2021-12-13 00:00:00+05:30,2352.60009765625,2386.0,2340.10009765625,2350.5,992852
2021-12-14 00:00:00+05:30,2342.699951171875,2371.25,2318.75,2354.85009765625,765269
2021-12-15 00:00:00+05:30,2355.10009765625,2368.25,2317.449951171875,2323.14990234375,567271
2021-12-16 00:00:00+05:30,2344.10009765625,2364.800048828125,2325.25,2357.25,998086
2021-12-17 00:00:00+05:30,2336.0,2339.300048828125,2257.10009765625,2280.39990234375,1591893
2021-12-20 00:00:00+05:30,2259.699951171875,2263.14990234375,2205.0,2239.35009765625,1063366
2021-12-21 00:00:00+05:30,2251.300048828125,2310.0,2251.300048828125,2287.64990234375,883858
2021-12-22 00:00:00+05:30,2306.300048828125,2308.10009765625,2282.35009765625,2299.75,643034
2021-12-23 00:00:00+05:30,2320.0,2337.550048828125,2310.0,2329.89990234375,613686
2021-12-24 00:00:00+05:30,2340.10009765625,2341.89990234375,2310.0,2319.449951171875,534065
2021-12-27 00:00:00+05:30,2306.14990234375,2344.0,2286.300048828125,2331.300048828125,537545
2021-12-28 00:00:00+05:30,2340.10009765625,2384.949951171875,2327.5,2379.85009765625,871453
2021-12-29 00:00:00+05:30,2379.0,2416.449951171875,2370.35009765625,2402.14990234375,764644
2021-12-30 00:00:00+05:30,2393.800048828125,2448.0,2390.699951171875,2437.300048828125,1152684
2021-12-31 00:00:00+05:30,2447.300048828125,2535.0,2444.60009765625,2522.39990234375,2225749
2022-01-03 00:00:00+05:30,2510.0,2546.0,2502.300048828125,2523.85009765625,921729
2022-01-04 00:00:00+05:30,2525.0,2594.949951171875,2524.39990234375,2583.0,1037293
2022-01-05 00:00:00+05:30,2576.0,2608.0,2560.10009765625,2576.14990234375,1244568
2022-01-06 00:00:00+05:30,2540.0,2601.35009765625,2538.449951171875,2595.89990234375,1130508
2022-01-07 00:00:00+05:30,2630.0,2687.25,2562.35009765625,2572.699951171875,4625230
2022-01-10 00:00:00+05:30,2585.0,2663.550048828125,2571.0,2657.5,1894316
2022-01-11 00:00:00+05:30,2650.0,2678.75,2634.300048828125,2653.35009765625,1123968
2022-01-12 00:00:00+05:30,2641.0,2672.0,2608.0,2612.949951171875,1293999
2022-01-13 00:00:00+05:30,2611.0,2628.89990234375,2588.0,2619.25,1023670
2022-01-14 00:00:00+05:30,2626.0,2639.0,2588.85009765625,2592.75,1166457
2022-01-17 00:00:00+05:30,2592.75,2604.300048828125,2550.39990234375,2597.550048828125,1172956
2022-01-18 00:00:00+05:30,2598.0,2635.0,2587.0,2600.60009765625,1221314
2022-01-19 00:00:00+05:30,2598.0,2617.800048828125,2571.10009765625,2588.89990234375,629040
2022-01-20 00:00:00+05:30,2597.0,2610.0,2550.0,2564.300048828125,1215237
2022-01-21 00:00:00+05:30,2548.0,2561.89990234375,2505.0,2528.14990234375,1457884
2022-01-24 00:00:00+05:30,2520.0,2522.550048828125,2376.0,2403.050048828125,1411443
2022-01-25 00:00:00+05:30,2386.0,2407.75,2330.39990234375,2376.5,2849686
2022-01-27 00:00:00+05:30,2327.0,2360.39990234375,2260.0,2310.050048828125,2460051
2022-01-28 00:00:00+05:30,2313.0,2377.800048828125,2308.0,2315.60009765625,1317407
2022-01-31 00:00:00+05:30,2353.0,2380.0,2336.35009765625,2360.300048828125,900510
2022-02-01 00:00:00+05:30,2378.800048828125,2442.10009765625,2358.949951171875,2431.800048828125,1246431
2022-02-02 00:00:00+05:30,2451.0,2477.89990234375,2441.75,2464.0,1144427
2022-02-03 00:00:00+05:30,2480.5,2506.550048828125,2417.0,2474.949951171875,3883564
2022-02-04 00:00:00+05:30,2510.0,2520.0,2430.0,2471.14990234375,2718069
2022-02-07 00:00:00+05:30,2480.0,2498.14990234375,2388.0,2409.199951171875,1119632
2022-02-08 00:00:00+05:30,2418.39990234375,2465.0,2400.89990234375,2443.64990234375,1524580
2022-02-09 00:00:00+05:30,2465.0,2495.0,2456.050048828125,2484.800048828125,826261
2022-02-10 00:00:00+05:30,2499.949951171875,2503.949951171875,2465.550048828125,2491.85009765625,788689
2022-02-11 00:00:00+05:30,2480.0,2480.0,2421.25,2442.25,1030760
2022-02-14 00:00:00+05:30,2380.0,2423.0,2351.25,2398.0,816491
2022-02-15 00:00:00+05:30,2421.949951171875,2499.800048828125,2399.0,2495.89990234375,1293933
2022-02-16 00:00:00+05:30,2510.0,2519.89990234375,2460.25,2488.050048828125,1008929
2022-02-17 00:00:00+05:30,2509.5,2537.5,2487.0,2493.199951171875,960885
2022-02-18 00:00:00+05:30,2479.300048828125,2499.5,2460.800048828125,2488.949951171875,654373
2022-02-21 00:00:00+05:30,2488.0,2488.0,2411.050048828125,2454.35009765625,788568
2022-02-22 00:00:00+05:30,2377.0,2457.0,2377.0,2450.10009765625,874150
2022-02-23 00:00:00+05:30,2452.0,2525.0,2452.0,2495.699951171875,2096198
2022-02-24 00:00:00+05:30,2402.0,2466.0,2395.0,2406.60009765625,1875086
2022-02-25 00:00:00+05:30,2423.5,2474.0,2423.5,2468.449951171875,1284338
2022-02-28 00:00:00+05:30,2430.0,2563.64990234375,2430.0,2546.550048828125,2355891
2022-03-02 00:00:00+05:30,2550.0,2604.800048828125,2524.35009765625,2592.64990234375,3536974
2022-03-03 00:00:00+05:30,2620.0,2639.800048828125,2560.0,2574.25,2153478
2022-03-04 00:00:00+05:30,2565.0,2565.0,2430.0,2441.0,2652474
2022-03-07 00:00:00+05:30,2414.800048828125,2419.949951171875,2330.0,2389.699951171875,1545686
2022-03-08 00:00:00+05:30,2400.0,2419.5,2325.60009765625,2371.25,1467595
2022-03-09 00:00:00+05:30,2393.0,2460.5,2375.0,2433.64990234375,1581979
2022-03-10 00:00:00+05:30,2498.0,2504.75,2444.85009765625,2467.800048828125,1051744
2022-03-11 00:00:00+05:30,2478.0,2498.199951171875,2448.85009765625,2493.60009765625,812330
2022-03-14 00:00:00+05:30,2490.0,2545.0,2475.0,2539.0,1004492
2022-03-15 00:00:00+05:30,2559.0,2579.0,2543.199951171875,2556.949951171875,1571483
2022-03-16 00:00:00+05:30,2577.800048828125,2593.5,2566.0,2587.300048828125,757197
2022-03-17 00:00:00+05:30,2600.10009765625,2721.64990234375,2600.10009765625,2703.0,3336088
2022-03-21 00:00:00+05:30,2740.0,2768.0,2700.0,2707.25,1889261
2022-03-22 00:00:00+05:30,2716.25,2718.800048828125,2646.449951171875,2712.75,1279904
2022-03-23 00:00:00+05:30,2730.0,2742.949951171875,2677.85009765625,2690.0,1281815
2022-03-24 00:00:00+05:30,2694.0,2694.0,2612.550048828125,2618.5,1835380
2022-03-25 00:00:00+05:30,2631.0,2634.0,2518.0,2523.89990234375,2863040
2022-03-28 00:00:00+05:30,2536.5,2545.550048828125,2483.0,2535.89990234375,1316800
2022-03-29 00:00:00+05:30,2550.0,2559.0,2525.300048828125,2538.800048828125,908172
2022-03-30 00:00:00+05:30,2556.300048828125,2565.75,2510.0,2523.14990234375,866666
2022-03-31 00:00:00+05:30,2525.25,2545.39990234375,2519.949951171875,2536.14990234375,910316
2022-04-01 00:00:00+05:30,2538.0,2550.0,2491.85009765625,2520.85009765625,1208002
2022-04-04 00:00:00+05:30,2540.35009765625,2562.0,2508.75,2517.0,1424995
2022-04-05 00:00:00+05:30,2532.0,2577.800048828125,2520.050048828125,2549.199951171875,1586304
2022-04-06 00:00:00+05:30,2547.0,2564.89990234375,2523.300048828125,2540.050048828125,1349078
2022-04-07 00:00:00+05:30,2502.300048828125,2544.449951171875,2452.0,2458.35009765625,2785215
2022-04-08 00:00:00+05:30,2468.35009765625,2532.64990234375,2465.0,2509.949951171875,1217812
2022-04-11 00:00:00+05:30,2503.0,2509.949951171875,2477.39990234375,2489.85009765625,660112
2022-04-12 00:00:00+05:30,2480.0,2508.5,2440.25,2488.199951171875,1182427
2022-04-13 00:00:00+05:30,2492.199951171875,2495.949951171875,2441.10009765625,2461.35009765625,1165453
2022-04-18 00:00:00+05:30,2435.0,2500.0,2410.0,2493.449951171875,1109814
2022-04-19 00:00:00+05:30,2509.39990234375,2520.60009765625,2441.0,2452.60009765625,929834
2022-04-20 00:00:00+05:30,2453.050048828125,2505.0,2442.699951171875,2482.699951171875,639190
2022-04-21 00:00:00+05:30,2482.699951171875,2524.949951171875,2466.0,2521.0,880723
2022-04-22 00:00:00+05:30,2515.0,2526.449951171875,2476.5,2512.699951171875,878780
2022-04-25 00:00:00+05:30,2471.0,2489.0,2447.050048828125,2453.89990234375,682383
2022-04-26 00:00:00+05:30,2460.0,2552.14990234375,2459.0,2548.199951171875,1232557
2022-04-27 00:00:00+05:30,2528.64990234375,2537.800048828125,2488.25,2492.35009765625,801135
2022-04-28 00:00:00+05:30,2529.89990234375,2531.0,2477.0,2513.199951171875,933881
