Date,Close,High,Low,Open,Volume
2021-03-08,585.1669311523438,591.924749504861,581.8356294286962,582.0260011458487,4554461
2021-03-09,583.0729370117188,590.972927283391,578.2187779159134,588.2126827193982,4035628
2021-03-10,595.8271484375,597.6355927323763,585.6904492722914,588.2127439846246,5825924
2021-03-12,584.0247802734375,598.8253249465606,582.0260224035637,597.730731102924,4264170
2021-03-15,576.315185546875,584.4054895553778,567.7489813025779,584.4054895553778,4030762
2021-03-16,573.2694091796875,580.5507059835109,570.3664293764048,576.7910825233229,4189930
2021-03-17,556.5653076171875,574.8874660979585,553.9478564056487,574.8874660979585,7667561
2021-03-18,546.8569946289062,563.0376039861574,544.4299148439776,559.0876665578644,5537584
2021-03-19,550.4262084960938,554.5665754591049,535.0070290305412,543.4780765788058,6186643
2021-03-22,562.51416015625,564.9888185033742,550.7118093623526,550.7118093623526,7033955
2021-03-23,559.5160522460938,566.0359222931331,554.8998418079988,562.7046196407695,5341729
2021-03-24,557.0888671875,568.2249455788094,555.0901092092149,556.8033386325017,7299582
2021-03-25,547.9991455078125,559.6111233882085,543.9539933264696,556.2322431848041,4710869
2021-03-26,558.897216796875,561.8477748539274,546.904496679926,552.8532492895374,5761818
2021-03-30,568.8912353515625,570.1285645240233,558.9449073735103,566.2737836780382,4637718
2021-03-31,568.9863891601562,576.7911657276053,566.9876311301027,569.36713263888,5269919
2021-04-01,581.3121337890625,583.168156313801,568.5579843253471,571.0802787940032,6033653
2021-04-05,579.4561767578125,582.4543717976703,564.1797891921052,582.2164216546117,5353987
2021-04-06,590.5444946289062,591.9246166518893,574.411468283804,579.4084197477476,7444994
2021-04-07,591.1156005859375,598.1113680716536,586.4518136887436,591.0680221867048,4757224
2021-04-08,584.6434936523438,595.827150226076,583.7392715021913,590.639825558324,3222479
2021-04-09,606.0590209960938,611.0559740549544,580.1224551191506,583.453757158391,16755446
2021-04-12,589.4976806640625,614.7203966621034,585.5477430146881,608.2005857640802,15229597
2021-04-13,597.1119995117188,604.9167749568566,586.4042442619751,593.9234911857778,7399207
2021-04-15,602.7277221679688,610.5800770165841,596.3030682009197,603.0608291363485,8588761
2021-04-16,614.9107666015625,618.6703905938308,596.1602831449052,602.7277305285282,9804095
2021-04-19,609.7710571289062,620.0029132349464,604.3933606823666,612.9595657944002,11340358
2021-04-20,614.0541381835938,627.7124526188778,608.3433349755372,612.7691726058044,13831258
2021-04-22,609.104736328125,626.2847235859506,607.3438705623719,619.3365916146736,11295290
2021-04-23,607.201171875,614.6727829476,599.7771392111927,605.8210494602414,7668180
2021-04-26,604.1077880859375,612.959521104345,600.5861146224249,612.959521104345,6527947
2021-04-27,608.4385375976562,611.484311156578,601.5379832017501,602.2042552448421,5112384
2021-04-28,612.388427734375,616.1004146028944,607.5342106232961,610.0565050323822,6069155
2021-04-29,613.435546875,620.5740520752522,610.1994012802307,617.6710715791438,5676290
2021-04-30,622.9058837890625,634.4702256568538,609.247510991844,611.0559552806158,10874266
2021-05-03,627.4269409179688,631.9479935790303,618.7655209639577,622.4299879767955,6567597
2021-05-04,614.0541381835938,632.8521987434464,611.0559432620463,630.091953955568,5604638
2021-05-05,650.4605712890625,654.7436741076649,611.29395227719,611.29395227719,25296369
2021-05-06,646.6533203125,663.1194582955492,640.8948804800407,656.5995896377394,11153908
2021-05-07,646.7008666992188,657.6941509465996,644.940000903661,648.1761458677777,6466334
2021-05-10,664.5471801757812,669.5917116584577,650.6508567765001,654.838802588513,10924222
2021-05-11,673.9700317382812,687.0572909614341,662.6436386120433,664.8327685361647,14760511
2021-05-12,668.9729614257812,680.4897823875026,666.2603532249681,680.4897823875026,7250661
2021-05-14,658.1224975585938,676.7301865692293,653.8869735204789,669.1157822196459,6851035
2021-05-17,654.02978515625,664.8326983924522,647.2719662507568,654.8387924037326,6318234
2021-05-18,657.5037841796875,662.3103651620446,651.7454026822778,657.6941559013567,4080423
2021-05-19,669.4965209960938,672.685029557883,657.5037993733264,660.8351012529905,7745431
2021-05-20,653.744140625,667.8308342935798,651.9833329630732,666.2603402542354,6226376
2021-05-21,657.1229858398438,661.0253440432466,654.8386417591845,658.4078930769126,3434231
2021-05-24,657.646484375,664.7374088267632,656.3615190056473,657.6940627753571,3722957
2021-05-25,662.5482788085938,663.7856658846619,657.6941196864296,661.5013215370022,2800233
2021-05-26,669.8771362304688,672.1139021143551,662.6434761434684,665.7844059682636,6235460
2021-05-27,665.7844848632812,675.5404405028075,661.0254821122928,673.1609391273133,9875654
2021-05-28,637.4684448242188,661.0255094145874,634.1847211717503,660.5496091198326,28316552
2021-05-31,636.0883178710938,643.1316654211827,627.2365840696505,639.6099916461382,13947126
2021-06-01,638.7057495117188,640.847300756102,632.2810957785691,637.8015273676534,6443084
2021-06-02,644.7973022460938,645.4159377553208,637.8491697632248,638.6581770034816,4978457
2021-06-03,642.9412231445312,648.0333324665387,641.0376221877747,645.320724340477,3604574
2021-06-04,641.4660034179688,646.5105348018117,640.371409529164,646.1774278408518,3747803
2021-06-07,642.7985229492188,645.1304460776987,638.5630566815319,641.466036942444,2793705
2021-06-08,646.03466796875,647.1768403263602,633.0425663258709,640.5618144279466,5695920
2021-06-09,640.4190063476562,651.6978782409865,635.4220532298423,648.2237828360443,4492551
2021-06-10,643.4647216796875,648.1761458119572,640.5617417495554,640.6093201562868,3099864
2021-06-11,648.4617309570312,653.2683123223835,641.5611766730539,642.6557705899005,3822099
2021-06-14,644.4641723632812,650.7460912703078,639.1816905753788,649.1280186081965,3640962
2021-06-15,640.7521362304688,648.5569122903293,639.3720138264754,644.4641234867706,3862284
2021-06-16,636.3262329101562,647.700260865842,634.7081603899957,642.4653579492186,4842448
2021-06-17,632.9949951171875,641.0853004434858,629.7589078426482,639.419649346895,2776147
2021-06-18,636.2786254882812,640.5617276793018,621.2401894140228,634.850924757941,4158743
2021-06-21,638.9912719726562,642.2749954680925,630.0919601236359,630.0919601236359,2932177
2021-06-22,634.6604614257812,647.4621877451692,633.7562394751027,645.3206369588015,4577152
2021-06-23,633.185302734375,639.9430632616783,632.2335022041467,634.66058193757,2631031
2021-06-24,632.7568969726562,638.6580710962265,629.6159672580534,632.1858399675599,3460776
2021-06-25,639.847900390625,644.749696312229,632.7569748888719,632.7569748888719,3010243
